,cmplnt_num,addr_pct_cd,boro_nm,cmplnt_fr_dt,cmplnt_fr_tm,cmplnt_to_dt,cmplnt_to_tm,crm_atpt_cptd_cd,jurisdiction_code,juris_desc,ky_cd,law_cat_cd,ofns_desc,patrol_boro,pd_cd,pd_desc,prem_typ_desc,rpt_dt,susp_age_group,susp_race,susp_sex,vic_age_group,vic_race,vic_sex,housing_psa,loc_of_occur_desc,station_name,transit_district,hadevelopt,parks_nm
510,192122052,67,BROOKLYN,2019-07-06T00:00:00.000,23:30:00,2019-07-08T00:00:00.000,10:30:00,COMPLETED,0.0,N.Y. POLICE DEPT,341,MISDEMEANOR,PETIT LARCENY,PATROL BORO BKLYN SOUTH,338.0,"LARCENY,PETIT FROM BUILDING,UN",RESIDENCE-HOUSE,2019-07-08T00:00:00.000,,,,25-44,BLACK,M,,INSIDE,,,,
511,375711721,60,BROOKLYN,2019-07-03T00:00:00.000,21:30:00,,,COMPLETED,0.0,N.Y. POLICE DEPT,578,VIOLATION,HARRASSMENT 2,PATROL BORO BKLYN SOUTH,638.0,"HARASSMENT,SUBD 3,4,5",STREET,2019-07-08T00:00:00.000,UNKNOWN,WHITE,F,45-64,WHITE,F,,FRONT OF,,,,
512,671185897,40,BRONX,2019-06-19T00:00:00.000,08:45:00,2019-06-19T00:00:00.000,08:48:00,COMPLETED,0.0,N.Y. POLICE DEPT,109,FELONY,GRAND LARCENY,PATROL BORO BRONX,415.0,"LARCENY,GRAND FROM PERSON,PICK",STREET,2019-07-08T00:00:00.000,UNKNOWN,BLACK,U,65+,UNKNOWN,M,,FRONT OF,,,,
513,609356996,94,BROOKLYN,2019-07-07T00:00:00.000,18:45:00,2019-07-07T00:00:00.000,18:56:00,COMPLETED,0.0,N.Y. POLICE DEPT,341,MISDEMEANOR,PETIT LARCENY,PATROL BORO BKLYN NORTH,333.0,"LARCENY,PETIT FROM STORE-SHOPL",DRUG STORE,2019-07-07T00:00:00.000,45-64,WHITE,M,UNKNOWN,UNKNOWN,D,,INSIDE,,,,
514,970143315,106,QUEENS,2019-07-06T00:00:00.000,20:00:00,2019-07-07T00:00:00.000,11:30:00,COMPLETED,0.0,N.Y. POLICE DEPT,341,MISDEMEANOR,PETIT LARCENY,PATROL BORO QUEENS SOUTH,357.0,"LARCENY,PETIT OF VEHICLE ACCES",STREET,2019-07-07T00:00:00.000,UNKNOWN,UNKNOWN,U,25-44,WHITE HISPANIC,F,,FRONT OF,,,,
515,450173545,109,QUEENS,2019-07-06T00:00:00.000,18:00:00,2019-07-07T00:00:00.000,10:00:00,COMPLETED,0.0,N.Y. POLICE DEPT,341,MISDEMEANOR,PETIT LARCENY,PATROL BORO QUEENS NORTH,321.0,"LARCENY,PETIT FROM AUTO",RESIDENCE-HOUSE,2019-07-07T00:00:00.000,,,,45-64,WHITE,M,,FRONT OF,,,,
516,771820945,10,MANHATTAN,2019-07-06T00:00:00.000,13:45:00,2019-07-06T00:00:00.000,14:00:00,COMPLETED,0.0,N.Y. POLICE DEPT,341,MISDEMEANOR,PETIT LARCENY,PATROL BORO MAN SOUTH,338.0,"LARCENY,PETIT FROM BUILDING,UN",RESTAURANT/DINER,2019-07-07T00:00:00.000,,,,18-24,WHITE,M,,INSIDE,,,,
517,855673590,9,MANHATTAN,2019-06-30T00:00:00.000,00:01:00,,,COMPLETED,0.0,N.Y. POLICE DEPT,341,MISDEMEANOR,PETIT LARCENY,PATROL BORO MAN SOUTH,343.0,"LARCENY,PETIT OF BICYCLE",STREET,2019-07-07T00:00:00.000,UNKNOWN,UNKNOWN,U,25-44,WHITE,F,,FRONT OF,,,,
518,902143135,73,BROOKLYN,2019-07-06T00:00:00.000,14:20:00,,,COMPLETED,0.0,N.Y. POLICE DEPT,126,FELONY,MISCELLANEOUS PENAL LAW,PATROL BORO BKLYN NORTH,198.0,CRIMINAL CONTEMPT 1,RESIDENCE - APT. HOUSE,2019-07-06T00:00:00.000,25-44,BLACK,F,25-44,UNKNOWN,M,,INSIDE,,,,
519,345397404,14,MANHATTAN,2019-07-06T00:00:00.000,10:30:00,,,COMPLETED,0.0,N.Y. POLICE DEPT,341,MISDEMEANOR,PETIT LARCENY,PATROL BORO MAN SOUTH,339.0,"LARCENY,PETIT FROM OPEN AREAS,",STREET,2019-07-06T00:00:00.000,,,,45-64,BLACK,M,,,,,,
520,492163394,115,QUEENS,2019-07-06T00:00:00.000,05:30:00,2019-07-06T00:00:00.000,06:00:00,COMPLETED,3.0,PORT AUTHORITY,344,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,PATROL BORO QUEENS NORTH,101.0,ASSAULT 3,AIRPORT TERMINAL,2019-07-06T00:00:00.000,45-64,WHITE,M,45-64,WHITE,M,,,,,,
521,310663185,1,MANHATTAN,2019-07-05T00:00:00.000,22:04:00,2019-07-05T00:00:00.000,22:04:00,COMPLETED,0.0,N.Y. POLICE DEPT,105,FELONY,ROBBERY,PATROL BORO MAN SOUTH,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",PARK/PLAYGROUND,2019-07-05T00:00:00.000,,,,25-44,WHITE,M,,,,,,
522,823073372,108,QUEENS,2019-07-05T00:00:00.000,21:25:00,2019-07-05T00:00:00.000,21:29:00,COMPLETED,0.0,N.Y. POLICE DEPT,348,MISDEMEANOR,VEHICLE AND TRAFFIC LAWS,PATROL BORO QUEENS NORTH,916.0,LEAVING SCENE-ACCIDENT-PERSONA,STREET,2019-07-05T00:00:00.000,,,,45-64,WHITE HISPANIC,F,,,,,,
523,933308458,42,BRONX,2019-07-05T00:00:00.000,19:30:00,,,COMPLETED,0.0,N.Y. POLICE DEPT,106,FELONY,FELONY ASSAULT,PATROL BORO BRONX,109.0,"ASSAULT 2,1,UNCLASSIFIED",STREET,2019-07-05T00:00:00.000,18-24,BLACK,F,18-24,BLACK,M,,,,,,
524,821019224,73,BROOKLYN,2019-07-05T00:00:00.000,15:30:00,2019-07-05T00:00:00.000,17:24:00,COMPLETED,0.0,N.Y. POLICE DEPT,341,MISDEMEANOR,PETIT LARCENY,PATROL BORO BKLYN NORTH,321.0,"LARCENY,PETIT FROM AUTO",STREET,2019-07-05T00:00:00.000,,,,25-44,BLACK,M,,,,,,
525,894401887,43,BRONX,2019-07-05T00:00:00.000,09:58:00,,,COMPLETED,0.0,N.Y. POLICE DEPT,124,FELONY,KIDNAPPING & RELATED OFFENSES,PATROL BORO BRONX,185.0,KIDNAPPING 2,RESIDENCE - APT. HOUSE,2019-07-05T00:00:00.000,25-44,BLACK,M,<18,WHITE HISPANIC,F,,INSIDE,,,,
526,689228714,44,BRONX,2019-07-05T00:00:00.000,05:20:00,,,COMPLETED,0.0,N.Y. POLICE DEPT,106,FELONY,FELONY ASSAULT,PATROL BORO BRONX,109.0,"ASSAULT 2,1,UNCLASSIFIED",STREET,2019-07-05T00:00:00.000,UNKNOWN,BLACK,M,25-44,BLACK,M,,FRONT OF,,,,
527,682169763,28,MANHATTAN,2019-07-05T00:00:00.000,04:10:00,2019-07-05T00:00:00.000,04:19:00,COMPLETED,0.0,N.Y. POLICE DEPT,106,FELONY,FELONY ASSAULT,PATROL BORO MAN NORTH,109.0,"ASSAULT 2,1,UNCLASSIFIED",OTHER,2019-07-05T00:00:00.000,25-44,BLACK,M,25-44,BLACK,M,,,,,,
528,683744230,42,BRONX,2019-07-05T00:00:00.000,02:00:00,2019-07-05T00:00:00.000,07:40:00,COMPLETED,0.0,N.Y. POLICE DEPT,341,MISDEMEANOR,PETIT LARCENY,PATROL BORO BRONX,357.0,"LARCENY,PETIT OF VEHICLE ACCES",STREET,2019-07-05T00:00:00.000,,,,25-44,BLACK,M,,,,,,
529,555757938,43,BRONX,2019-07-05T00:00:00.000,01:15:00,,,COMPLETED,0.0,N.Y. POLICE DEPT,126,FELONY,MISCELLANEOUS PENAL LAW,PATROL BORO BRONX,779.0,"PUBLIC ADMINISTRATION,UNCLASSI",STREET,2019-07-05T00:00:00.000,25-44,BLACK,M,UNKNOWN,UNKNOWN,E,,,,,,
530,549008593,26,MANHATTAN,2019-07-05T00:00:00.000,00:56:00,,,COMPLETED,0.0,N.Y. POLICE DEPT,347,MISDEMEANOR,INTOXICATED & IMPAIRED DRIVING,PATROL BORO MAN NORTH,905.0,"INTOXICATED DRIVING,ALCOHOL",STREET,2019-07-05T00:00:00.000,,,,UNKNOWN,UNKNOWN,E,,,,,,
531,626724733,70,BROOKLYN,2019-07-04T00:00:00.000,23:55:00,2019-07-05T00:00:00.000,00:02:00,COMPLETED,0.0,N.Y. POLICE DEPT,126,FELONY,MISCELLANEOUS PENAL LAW,PATROL BORO BKLYN SOUTH,117.0,RECKLESS ENDANGERMENT 1,STREET,2019-07-05T00:00:00.000,,,,UNKNOWN,UNKNOWN,E,,,,,,
532,990613036,32,MANHATTAN,2019-07-04T00:00:00.000,23:30:00,2019-07-04T00:00:00.000,23:37:00,COMPLETED,0.0,N.Y. POLICE DEPT,236,MISDEMEANOR,DANGEROUS WEAPONS,PATROL BORO MAN NORTH,782.0,"WEAPONS, POSSESSION, ETC",STREET,2019-07-05T00:00:00.000,18-24,BLACK,M,UNKNOWN,UNKNOWN,E,,,,,,
533,604554478,44,BRONX,2019-07-04T00:00:00.000,22:50:00,,,COMPLETED,0.0,N.Y. POLICE DEPT,359,MISDEMEANOR,OFFENSES AGAINST PUBLIC ADMINI,PATROL BORO BRONX,750.0,RESISTING ARREST,STREET,2019-07-05T00:00:00.000,25-44,BLACK,M,UNKNOWN,UNKNOWN,E,,FRONT OF,,,,
534,219447291,13,MANHATTAN,2019-07-04T00:00:00.000,12:00:00,2019-07-05T00:00:00.000,12:30:00,COMPLETED,0.0,N.Y. POLICE DEPT,112,FELONY,THEFT-FRAUD,PATROL BORO MAN SOUTH,739.0,"FRAUD,UNCLASSIFIED-FELONY",RESIDENCE - APT. HOUSE,2019-07-05T00:00:00.000,,,,65+,WHITE,M,,INSIDE,,,,
535,163442752,122,STATEN ISLAND,2019-06-07T00:00:00.000,08:30:00,,,COMPLETED,0.0,N.Y. POLICE DEPT,121,FELONY,CRIMINAL MISCHIEF & RELATED OF,PATROL BORO STATEN ISLAND,267.0,"MISCHIEF, CRIMINAL 3 & 2, OF M",STREET,2019-07-05T00:00:00.000,,,,45-64,WHITE HISPANIC,M,,FRONT OF,,,,
536,535782911,83,BROOKLYN,2019-07-04T00:00:00.000,23:00:00,2019-07-04T00:00:00.000,23:10:00,ATTEMPTED,0.0,N.Y. POLICE DEPT,105,FELONY,ROBBERY,PATROL BORO BKLYN NORTH,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",STREET,2019-07-04T00:00:00.000,UNKNOWN,UNKNOWN,M,25-44,WHITE,M,,,,,,
537,481889870,42,BRONX,2019-07-04T00:00:00.000,21:40:00,2019-07-04T00:00:00.000,21:48:00,COMPLETED,0.0,N.Y. POLICE DEPT,106,FELONY,FELONY ASSAULT,PATROL BORO BRONX,109.0,"ASSAULT 2,1,UNCLASSIFIED",STREET,2019-07-04T00:00:00.000,,,,45-64,BLACK,F,,,,,,
538,394640741,32,MANHATTAN,2019-07-04T00:00:00.000,16:00:00,,,COMPLETED,0.0,N.Y. POLICE DEPT,341,MISDEMEANOR,PETIT LARCENY,PATROL BORO MAN NORTH,339.0,"LARCENY,PETIT FROM OPEN AREAS,",STREET,2019-07-04T00:00:00.000,,,,25-44,BLACK,M,,,,,,
539,373584503,40,BRONX,2019-07-04T00:00:00.000,14:30:00,2019-07-04T00:00:00.000,17:00:00,COMPLETED,0.0,N.Y. POLICE DEPT,341,MISDEMEANOR,PETIT LARCENY,PATROL BORO BRONX,339.0,"LARCENY,PETIT FROM OPEN AREAS,",PARK/PLAYGROUND,2019-07-04T00:00:00.000,<18,BLACK,M,45-64,BLACK,M,,,,,,
540,340360416,107,QUEENS,2019-07-04T00:00:00.000,13:10:00,2019-07-04T00:00:00.000,13:15:00,COMPLETED,0.0,N.Y. POLICE DEPT,578,VIOLATION,HARRASSMENT 2,PATROL BORO QUEENS SOUTH,638.0,"HARASSMENT,SUBD 3,4,5",RESIDENCE-HOUSE,2019-07-04T00:00:00.000,45-64,WHITE,M,UNKNOWN,UNKNOWN,F,,INSIDE,,,,
541,715194352,7,MANHATTAN,2019-07-04T00:00:00.000,07:30:00,2019-07-04T00:00:00.000,08:00:00,COMPLETED,0.0,N.Y. POLICE DEPT,341,MISDEMEANOR,PETIT LARCENY,PATROL BORO MAN SOUTH,333.0,"LARCENY,PETIT FROM STORE-SHOPL",DEPARTMENT STORE,2019-07-04T00:00:00.000,25-44,WHITE,F,UNKNOWN,UNKNOWN,D,,INSIDE,,,,
542,744983999,44,BRONX,2019-07-04T00:00:00.000,02:30:00,,,COMPLETED,0.0,N.Y. POLICE DEPT,341,MISDEMEANOR,PETIT LARCENY,PATROL BORO BRONX,339.0,"LARCENY,PETIT FROM OPEN AREAS,",STREET,2019-07-04T00:00:00.000,,,,18-24,BLACK,F,,,,,,
543,170128486,19,MANHATTAN,2019-06-15T00:00:00.000,13:00:00,2019-06-28T00:00:00.000,18:00:00,ATTEMPTED,0.0,N.Y. POLICE DEPT,109,FELONY,GRAND LARCENY,PATROL BORO MAN NORTH,407.0,"LARCENY,GRAND BY DISHONEST EMP",JEWELRY,2019-07-04T00:00:00.000,25-44,WHITE,M,UNKNOWN,UNKNOWN,D,,INSIDE,,,,
544,502120363,14,MANHATTAN,2019-07-03T00:00:00.000,17:41:00,2019-07-03T00:00:00.000,17:55:00,COMPLETED,0.0,N.Y. POLICE DEPT,341,MISDEMEANOR,PETIT LARCENY,PATROL BORO MAN SOUTH,333.0,"LARCENY,PETIT FROM STORE-SHOPL",CLOTHING/BOUTIQUE,2019-07-03T00:00:00.000,18-24,BLACK,F,UNKNOWN,UNKNOWN,D,,INSIDE,,,,
545,422586807,75,BROOKLYN,2019-07-03T00:00:00.000,17:07:00,2019-07-03T00:00:00.000,17:07:00,COMPLETED,0.0,N.Y. POLICE DEPT,104,FELONY,RAPE,PATROL BORO BKLYN NORTH,157.0,RAPE 1,RESIDENCE-HOUSE,2019-07-03T00:00:00.000,,,,<18,BLACK,M,,INSIDE,,,,
546,191968784,17,MANHATTAN,2019-07-03T00:00:00.000,17:00:00,2019-07-03T00:00:00.000,17:05:00,COMPLETED,0.0,N.Y. POLICE DEPT,578,VIOLATION,HARRASSMENT 2,PATROL BORO MAN SOUTH,637.0,"HARASSMENT,SUBD 1,CIVILIAN",STREET,2019-07-03T00:00:00.000,25-44,BLACK,M,65+,WHITE,M,,,,,,
547,226120202,70,BROOKLYN,2019-07-03T00:00:00.000,13:45:00,2019-07-03T00:00:00.000,13:49:00,COMPLETED,0.0,N.Y. POLICE DEPT,341,MISDEMEANOR,PETIT LARCENY,PATROL BORO BKLYN SOUTH,333.0,"LARCENY,PETIT FROM STORE-SHOPL",CHAIN STORE,2019-07-03T00:00:00.000,45-64,BLACK,M,UNKNOWN,UNKNOWN,D,,INSIDE,,,,
548,729853462,44,,2019-07-03T00:00:00.000,08:46:00,,,COMPLETED,,N.Y. POLICE DEPT,101,FELONY,MURDER & NON-NEGL. MANSLAUGHTER,,,,,2019-07-03T00:00:00.000,25-44,BLACK HISPANIC,M,65+,WHITE HISPANIC,F,,INSIDE,,,,
549,960116528,45,BRONX,2019-07-02T00:00:00.000,21:00:00,2019-07-03T00:00:00.000,08:00:00,COMPLETED,0.0,N.Y. POLICE DEPT,341,MISDEMEANOR,PETIT LARCENY,PATROL BORO BRONX,343.0,"LARCENY,PETIT OF BICYCLE",STREET,2019-07-03T00:00:00.000,UNKNOWN,UNKNOWN,U,45-64,WHITE,F,,FRONT OF,,,,
550,822000961,23,MANHATTAN,2019-07-02T00:00:00.000,18:00:00,,,COMPLETED,0.0,N.Y. POLICE DEPT,344,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,PATROL BORO MAN NORTH,113.0,"MENACING,UNCLASSIFIED",STREET,2019-07-03T00:00:00.000,45-64,BLACK,F,25-44,BLACK,F,,,,,,
551,870511068,72,BROOKLYN,2019-07-02T00:00:00.000,10:00:00,,,COMPLETED,0.0,N.Y. POLICE DEPT,109,FELONY,GRAND LARCENY,PATROL BORO BKLYN SOUTH,421.0,"LARCENY,GRAND FROM VEHICLE/MOTORCYCLE",STREET,2019-07-03T00:00:00.000,,,,18-24,WHITE,F,,FRONT OF,,,,
552,385597103,19,MANHATTAN,2019-06-28T00:00:00.000,00:00:00,,,COMPLETED,0.0,N.Y. POLICE DEPT,233,MISDEMEANOR,SEX CRIMES,PATROL BORO MAN NORTH,175.0,"SEXUAL ABUSE 3,2",RESIDENCE - APT. HOUSE,2019-07-03T00:00:00.000,18-24,UNKNOWN,M,18-24,UNKNOWN,F,,INSIDE,,,,
553,324904687,50,BRONX,2019-06-09T00:00:00.000,12:00:00,2019-07-03T00:00:00.000,20:00:00,COMPLETED,0.0,N.Y. POLICE DEPT,109,FELONY,GRAND LARCENY,PATROL BORO BRONX,412.0,"LARCENY,GRAND FROM RESIDENCE, UNATTENDED",RESIDENCE - APT. HOUSE,2019-07-03T00:00:00.000,25-44,UNKNOWN,F,45-64,BLACK HISPANIC,M,,INSIDE,,,,
554,570747639,28,MANHATTAN,2019-03-28T00:00:00.000,14:30:00,,,COMPLETED,1.0,N.Y. TRANSIT POLICE,121,FELONY,CRIMINAL MISCHIEF & RELATED OF,PATROL BORO MAN NORTH,273.0,"TAMPERING 1,CRIMINAL",TRANSIT - NYC SUBWAY,2019-07-03T00:00:00.000,18-24,BLACK,M,UNKNOWN,UNKNOWN,E,,,125 STREET,3.0,,
555,545944665,81,BROOKLYN,2019-07-02T00:00:00.000,20:15:00,2019-07-02T00:00:00.000,20:30:00,COMPLETED,0.0,N.Y. POLICE DEPT,109,FELONY,GRAND LARCENY,PATROL BORO BKLYN NORTH,417.0,"LARCENY,GRAND FROM PERSON,PURS",GROCERY/BODEGA,2019-07-02T00:00:00.000,UNKNOWN,WHITE HISPANIC,M,45-64,WHITE HISPANIC,M,,FRONT OF,,,,
556,406412481,63,BROOKLYN,2019-07-02T00:00:00.000,18:03:00,2019-07-02T00:00:00.000,18:20:00,COMPLETED,0.0,N.Y. POLICE DEPT,105,FELONY,ROBBERY,PATROL BORO BKLYN SOUTH,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",STREET,2019-07-02T00:00:00.000,<18,BLACK,M,<18,WHITE,M,,,,,,
557,140115025,14,MANHATTAN,2019-07-02T00:00:00.000,17:59:00,,,COMPLETED,0.0,N.Y. POLICE DEPT,341,MISDEMEANOR,PETIT LARCENY,PATROL BORO MAN SOUTH,333.0,"LARCENY,PETIT FROM STORE-SHOPL",DEPARTMENT STORE,2019-07-02T00:00:00.000,45-64,BLACK,M,UNKNOWN,UNKNOWN,D,,INSIDE,,,,
558,178937570,14,MANHATTAN,2019-07-02T00:00:00.000,08:15:00,2019-07-02T00:00:00.000,08:20:00,COMPLETED,1.0,N.Y. TRANSIT POLICE,109,FELONY,GRAND LARCENY,PATROL BORO MAN SOUTH,415.0,"LARCENY,GRAND FROM PERSON,PICK",TRANSIT - NYC SUBWAY,2019-07-02T00:00:00.000,,,,18-24,WHITE,M,,,42 ST.-TIMES SQUARE,1.0,,
559,868765365,44,BRONX,2019-07-01T00:00:00.000,23:25:00,,,COMPLETED,0.0,N.Y. POLICE DEPT,344,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,PATROL BORO BRONX,101.0,ASSAULT 3,STREET,2019-07-02T00:00:00.000,UNKNOWN,WHITE,M,25-44,WHITE HISPANIC,M,,,,,,
560,381224226,48,BRONX,2019-06-30T00:00:00.000,11:30:00,2019-07-01T00:00:00.000,23:35:00,COMPLETED,0.0,N.Y. POLICE DEPT,107,FELONY,BURGLARY,PATROL BORO BRONX,211.0,"BURGLARY,COMMERCIAL,DAY",BAR/NIGHT CLUB,2019-07-02T00:00:00.000,UNKNOWN,UNKNOWN,U,UNKNOWN,UNKNOWN,D,,INSIDE,,,,
561,937463446,103,QUEENS,2019-07-01T00:00:00.000,22:00:00,2019-07-01T00:00:00.000,22:10:00,COMPLETED,0.0,N.Y. POLICE DEPT,578,VIOLATION,HARRASSMENT 2,PATROL BORO QUEENS SOUTH,638.0,"HARASSMENT,SUBD 3,4,5",STREET,2019-07-01T00:00:00.000,,,,45-64,BLACK,F,,FRONT OF,,,,
562,799286680,90,BROOKLYN,2019-07-01T00:00:00.000,19:01:00,,,COMPLETED,0.0,N.Y. POLICE DEPT,117,FELONY,DANGEROUS DRUGS,PATROL BORO BKLYN NORTH,568.0,"MARIJUANA, POSSESSION 1, 2 & 3",STREET,2019-07-01T00:00:00.000,,,,UNKNOWN,UNKNOWN,E,,,,,,
563,408724542,44,BRONX,2019-07-01T00:00:00.000,14:55:00,,,COMPLETED,0.0,N.Y. POLICE DEPT,113,FELONY,FORGERY,PATROL BORO BRONX,729.0,"FORGERY,ETC.,UNCLASSIFIED-FELO",STREET,2019-07-01T00:00:00.000,,,,UNKNOWN,UNKNOWN,E,,,,,,
564,998005314,84,BROOKLYN,2019-07-01T00:00:00.000,12:10:00,,,COMPLETED,0.0,N.Y. POLICE DEPT,126,FELONY,MISCELLANEOUS PENAL LAW,PATROL BORO BKLYN NORTH,198.0,CRIMINAL CONTEMPT 1,STREET,2019-07-01T00:00:00.000,45-64,WHITE,M,45-64,WHITE,F,,INSIDE,,,,
565,258269652,45,BRONX,2019-07-01T00:00:00.000,08:00:00,,,COMPLETED,0.0,N.Y. POLICE DEPT,359,MISDEMEANOR,OFFENSES AGAINST PUBLIC ADMINI,PATROL BORO BRONX,748.0,"CONTEMPT,CRIMINAL",RESIDENCE-HOUSE,2019-07-01T00:00:00.000,25-44,WHITE HISPANIC,M,18-24,WHITE,F,,INSIDE,,,,
566,932885784,101,QUEENS,2019-07-01T00:00:00.000,01:50:00,2019-07-01T00:00:00.000,01:55:00,COMPLETED,0.0,N.Y. POLICE DEPT,578,VIOLATION,HARRASSMENT 2,PATROL BORO QUEENS SOUTH,638.0,"HARASSMENT,SUBD 3,4,5",GROCERY/BODEGA,2019-07-01T00:00:00.000,,,,45-64,UNKNOWN,M,,FRONT OF,,,,
567,365204142,69,BROOKLYN,2019-06-30T00:00:00.000,23:50:00,2019-07-01T00:00:00.000,00:03:00,COMPLETED,0.0,N.Y. POLICE DEPT,231,MISDEMEANOR,BURGLAR'S TOOLS,PATROL BORO BKLYN SOUTH,209.0,"BURGLARS TOOLS,UNCLASSIFIED",STREET,2019-07-01T00:00:00.000,45-64,BLACK,M,UNKNOWN,UNKNOWN,E,,,,,,
568,772075742,90,BROOKLYN,2019-06-30T00:00:00.000,20:00:00,,,COMPLETED,0.0,N.Y. POLICE DEPT,351,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,PATROL BORO BKLYN NORTH,254.0,"MISCHIEF, CRIMINAL 4, OF MOTOR",STREET,2019-07-01T00:00:00.000,,,,18-24,BLACK HISPANIC,M,,,,,,
569,271624962,28,MANHATTAN,2019-06-30T00:00:00.000,17:17:00,,,COMPLETED,0.0,N.Y. POLICE DEPT,126,FELONY,MISCELLANEOUS PENAL LAW,PATROL BORO MAN NORTH,117.0,RECKLESS ENDANGERMENT 1,STREET,2019-06-30T00:00:00.000,UNKNOWN,UNKNOWN,U,UNKNOWN,UNKNOWN,E,,,,,,
570,865083779,47,,2019-06-30T00:00:00.000,14:21:00,,,COMPLETED,,N.Y. POLICE DEPT,101,FELONY,MURDER & NON-NEGL. MANSLAUGHTER,,,,,2019-06-30T00:00:00.000,25-44,BLACK,M,25-44,BLACK,M,,INSIDE,,,,
571,354091252,47,BRONX,2019-06-30T00:00:00.000,14:00:00,2019-06-30T00:00:00.000,14:10:00,COMPLETED,0.0,N.Y. POLICE DEPT,104,FELONY,RAPE,PATROL BORO BRONX,157.0,RAPE 1,STREET,2019-06-30T00:00:00.000,UNKNOWN,BLACK,M,25-44,WHITE HISPANIC,F,,REAR OF,,,,
572,337596442,103,QUEENS,2019-06-30T00:00:00.000,01:00:00,2019-06-30T00:00:00.000,16:50:00,COMPLETED,0.0,N.Y. POLICE DEPT,351,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,PATROL BORO QUEENS SOUTH,254.0,"MISCHIEF, CRIMINAL 4, OF MOTOR",STREET,2019-06-30T00:00:00.000,,,,25-44,BLACK,F,,FRONT OF,,,,
573,447748947,40,BRONX,2019-06-29T00:00:00.000,23:00:00,2019-06-30T00:00:00.000,08:05:00,COMPLETED,0.0,N.Y. POLICE DEPT,341,MISDEMEANOR,PETIT LARCENY,PATROL BORO BRONX,321.0,"LARCENY,PETIT FROM AUTO",STREET,2019-06-30T00:00:00.000,,,,25-44,BLACK,M,,OPPOSITE OF,,,,
574,654052355,13,MANHATTAN,2019-06-29T00:00:00.000,03:30:00,2019-06-29T00:00:00.000,03:35:00,COMPLETED,0.0,N.Y. POLICE DEPT,341,MISDEMEANOR,PETIT LARCENY,PATROL BORO MAN SOUTH,339.0,"LARCENY,PETIT FROM OPEN AREAS,",STREET,2019-06-30T00:00:00.000,,,,45-64,WHITE,F,,FRONT OF,,,,
575,911971950,108,QUEENS,2019-06-12T00:00:00.000,00:00:00,2019-06-19T00:00:00.000,10:00:00,COMPLETED,0.0,N.Y. POLICE DEPT,112,FELONY,THEFT-FRAUD,PATROL BORO QUEENS NORTH,739.0,"FRAUD,UNCLASSIFIED-FELONY",RESIDENCE-HOUSE,2019-06-30T00:00:00.000,,,,25-44,WHITE,M,,INSIDE,,,,
576,720614951,81,BROOKLYN,2019-06-29T00:00:00.000,20:22:00,2019-06-29T00:00:00.000,20:45:00,COMPLETED,0.0,N.Y. POLICE DEPT,105,FELONY,ROBBERY,PATROL BORO BKLYN NORTH,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",STREET,2019-06-29T00:00:00.000,<18,BLACK,M,<18,BLACK,M,,,,,,
577,739481935,110,QUEENS,2019-06-29T00:00:00.000,19:50:00,,,COMPLETED,0.0,N.Y. POLICE DEPT,359,MISDEMEANOR,OFFENSES AGAINST PUBLIC ADMINI,PATROL BORO QUEENS NORTH,750.0,RESISTING ARREST,COMMERCIAL BUILDING,2019-06-29T00:00:00.000,,,,UNKNOWN,UNKNOWN,D,,INSIDE,,,,FLUSHING MEADOWS CORONA PARK
578,351001312,73,BROOKLYN,2019-06-29T00:00:00.000,17:30:00,,,COMPLETED,0.0,N.Y. POLICE DEPT,348,MISDEMEANOR,VEHICLE AND TRAFFIC LAWS,PATROL BORO BKLYN NORTH,916.0,LEAVING SCENE-ACCIDENT-PERSONA,STREET,2019-06-29T00:00:00.000,,,,45-64,BLACK,F,,,,,,
579,361455392,100,QUEENS,2019-06-28T00:00:00.000,23:50:00,,,COMPLETED,0.0,N.Y. POLICE DEPT,233,MISDEMEANOR,SEX CRIMES,PATROL BORO QUEENS SOUTH,175.0,"SEXUAL ABUSE 3,2",RESIDENCE - APT. HOUSE,2019-06-29T00:00:00.000,UNKNOWN,BLACK,M,25-44,WHITE,F,,INSIDE,,,,
580,615413732,46,BRONX,2019-06-28T00:00:00.000,20:00:00,,,COMPLETED,0.0,N.Y. POLICE DEPT,341,MISDEMEANOR,PETIT LARCENY,PATROL BORO BRONX,357.0,"LARCENY,PETIT OF VEHICLE ACCES",STREET,2019-06-29T00:00:00.000,,,,25-44,BLACK,F,,FRONT OF,,,,
581,378002181,30,MANHATTAN,2019-06-21T00:00:00.000,18:00:00,2019-06-21T00:00:00.000,19:00:00,COMPLETED,0.0,N.Y. POLICE DEPT,344,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,PATROL BORO MAN NORTH,101.0,ASSAULT 3,STREET,2019-06-29T00:00:00.000,UNKNOWN,BLACK,F,UNKNOWN,UNKNOWN,F,,,,,,
